movie_ID,Job,Name
40807, Casting, Francine Maisler
11970, Sound Re-Recording Mixer, Gary Rydstrom
510, Novel, Ken Kesey
244267, Sound Designer, Steve Boeddeker
79528, Director, José Padilha
11210, Executive Producer, Harvey Weinstein
220820, Director, Giorgio Serafini
38166, Director, Robert Lieberman
16687, Producer, John Shum Kin-Fun
9509, Casting, Bonnie Timmermann
376134, Hair Department Head, Brenda McNally
13639, Co-Producer, Bettina Brokemper
24021, Director of Photography, Javier Aguirresarobe
11451, Screenplay, Thomas Lennon
277834, Director, John Musker
415, Casting, Mali Finn
356334, Director, Allan Ungar
7364, Director of Photography, Seamus McGarvey
11774, Casting, Avy Kaufman
160139, Novel, Pascal Mercier
1578, Screenplay, Paul Schrader
102899, Director, Peyton Reed
9457, Original Music Composer, Jerry Goldsmith
107, Casting, Lucinda Syson
10590, Executive Producer, Jim Lemley
36668, Editor, Mark Helfrich
306650, Screenplay, Tom Williams
122081, Producer, David Zander
11169, Screenplay, David Mamet
13493, Stunt Coordinator, Manny Siverio
8881, Sound Re-Recording Mixer, Mark A. Mangini
13700, Original Music Composer, Alan Menken
13205, Original Music Composer, Bruce Broughton
11224, Director, Wilfred Jackson
16508, Animation Manager, Ian Freedman
39433, Editor, Charles Bornstein
251227, Casting, Christopher Babers
9529, Producer, Clive Barker
9644, Producer, Suzanne Todd
16558, Casting, Ellen Chenoweth
31546, Screenplay, David Mamet
320, Original Music Composer, David Julyan
50765, Director of Photography, Phil Parmet
48613, Music, Simon Boswell
239566, Screenplay, Steven Baigelman
9384, Production Design, Ed Verreaux
12312, Screenplay, John Scott Shepherd
388202, Producer, Randall Emmett
1985, Production Design, Mark Tildesley
316021, Producer, Lars Knudsen
410988, Production Design, Sara McCudden
302150, Director, Jonathan Mostow
, Director of Photography, Emmanuel Lubezki
272693, Screenplay, Josh A. Cagan
159667, Casting, Sara Kay
23168, Director, Ben Affleck
9759, Director, David R. Ellis
9352, Unit Production Manager, Tom Karnowski
437, Director of Photography, Andrzej Sekula
9799, Costume Design, Sanja Milkovic Hays
67660, Assistant Sound Editor, Lynn Sable
51620, Producer, Jeremy Bolt
9501, Novel, Kazuo Koike
242512, Screenplay, Stiles White
9532, Supervising Sound Editor, Scott Martin Gershin
23759, Producer, Robert Jones
152745, Director, James Franco
14001, Writer, James Wan
10304, Screenplay, Edward Neumeier
13027, Director of Photography, Dariusz Wolski
10496, Producer, Bradley Jenkel
635, Location Manager, Clayton Townsend
218043, Producer, Ed Clydesdale
169209, Camera Operator, Allan Westbrook
6312, Screenplay, Stéphane Cabel
86467, Original Music Composer, Rachel Portman
8292, Director, John Singleton
10529, Creature Design, Patrick Tatopoulos
313922, Producer, Neil Kopp
174316, Stunt Coordinator, Manny Siverio
16911, Director, Fyodor Bondarchuk
9829, Producer, Lloyd Levin
262500, Producer, Douglas Wick
109424, Casting, Francine Maisler
10054, Editor, Robert Rodriguez
22881, Original Music Composer, Carter Burwell
11258, Co-Producer, Christian Slater
49849, Producer, Brian Grazer
42536, Visual Effects Supervisor, Eugen Schüfftan
13825, Original Music Composer, Brian Tyler
13616, Screenplay, Joe Eszterhas
36677, Supervising Sound Effects Editor, Richard L. Anderson
39486, Production Design, Thomas E. Sanders
20312, Associate Producer, Heidi Levitt
16996, Casting, Sarah Katzman
8643, Director of Photography, Tom Stern
8698, Director, Stephen Norrington
82992, Sound Designer, Harry Cohen
1624, Production Design, Linda DeScenna
7984, Thanks, Marlon Brando
16436, Production Design, Udo Kramer
75674, Casting, Nancy Nayor
112454, Producer, Eli Roth
8077, Director of Photography, Alex Thomson
71677, Director of Photography, Phil Parmet
330459, Director, Gareth Edwards
293660, Director, Tim Miller
22803, Casting, Joseph Middleton
157547, Stunt Coordinator, Chuck Borden
130267, Casting, Nancy Nayor
340677, Screenplay, Daniel Kay
607, Screenplay, Ed Solomon
321697, Director, Danny Boyle
139777, Writer, Ken Follett
324670, Post Production Supervisor, Jake Rice
14028, Director, Tim Matheson
126889, Producer, David Giler
83589, Camera Operator, Yorick Le Saux
9032, Screenplay, Tim Herlihy
22584, Original Music Composer, Franz Waxman
412280, Executive Producer, Adam Beach
16325, Screenplay, Kevin Elders
31947, Characters, Edgar Wallace
74, Casting, Debra Zane
2069, Screenplay, Mitchell Kapner
2662, Producer, Andy Gould
63, Screenplay, David Webb Peoples
39449, Stunts, Dan Bradley
49521, Producer, Christopher Nolan
238, Director, Francis Ford Coppola
14306, Screenplay, Scott Frank
8869, Executive Producer, Roland Emmerich
256274, Screenplay, Drew Dowdle
10681, Director, Andrew Stanton
239, Director, Billy Wilder
4614, Original Music Composer, Jerry Goldsmith
1213, Editor, Walter Murch
15206, Producer, Dario Argento
10320, Producer, Walter F. Parkes
7445, Casting, Avy Kaufman
9504, Theatre Play, David Mamet
1844, Screenplay, Ronald Bass
271110, Director, Joe Russo
206647, Characters, Ian Fleming
201088, Writer, Morgan Davis Foehl
384798, Director, Steven Gomez
34544, Producer, Iain Smith
38027, Casting, Lynn Stalmaster
9373, Producer, Michael Bay
441483, Casting, Paul Schnee
809, Screenplay, Andrew Adamson
205, Screenplay, Terry George
241843, Director, Jonathan Milott
11030, Director, Woody Allen
3021, Executive Producer, Harvey Weinstein
1368, Original Story, David Morrell
103332, Director of Photography, Matthew Libatique
37834, Executive Producer, Arnon Milchan
280996, Novel, Mitch Cullin
109410, Screenplay, Brian Helgeland
33409, Casting, Deborah Aquila
2454, Casting, Gail Stevens
9291, Story, Albert S. Ruddy
388399, Rigging Grip, Chris Ryerson
339692, Original Music Composer, Antonio Pinto
340837, Producer, Gore Verbinski
348060, Story, Nick Love
333371, Producer, J.J. Abrams
238589, Writer, James Bromberg
, Screenplay, James Mangold
38757, Novel, Jacob Grimm
77663, Production Design, Kirk M. Petruccelli
1577, Producer, Paul W.S. Anderson
73, Editor, Gerald B. Greenberg
1832, Producer, Scott Mosier
254, Director, Peter Jackson
77459, Associate Producer, Rémi Burah
10316, Screenplay, George Clooney
11547, Screenplay, Eli Roth
10479, Producer, Richard D. Zanuck
680, Screenplay, Quentin Tarantino
13572, Director, Philip Kaufman
16538, Director of Photography, Lawrence Sher
86834, Producer, Arnon Milchan
10193, Director, Lee Unkrich
7450, Sound Re-Recording Mixer, Christopher Boyes
76757, Editor, Alexander Berner
169, Producer, John Davis
240832, Writer, Luc Besson
283995, Boom Operator, Jason C. Lewis
395992, Director of Photography, Seamus McGarvey
9785, Original Music Composer, Marco Beltrami
9772, First Assistant Director, Peter Kohn
34851, Characters, Jim Thomas
4232, Casting, Lisa Beach
181533, Screenplay, Thomas Lennon
5966, Director of Photography, Seamus McGarvey
2054, Screenplay, Patrick Sheane Duncan
60405, Casting, Stephanie Gorin
9741, Costume Design, Joanna Johnston
15472, Dialogue Editor, Morten Holm
242095, Editor, Brian Berdan
131631, Music Editor, David Olson
7916, Producer, Uwe Boll
15092, Sound Designer, Scott Martin Gershin
818, Screenplay, Mike Myers
47933, Screenplay, Dean Devlin
52505, Production Design, Michael Shaw
423, Screenplay, Ronald Harwood
2978, Screenplay, Dan Aykroyd
11615, Producer, Alan Parker
7220, Director, Jonathan Hensleigh
393519, Original Music Composer, Jim Williams
10909, Production Design, Michael White
337844, Director, James Franco
25748, Original Story, Stephen King
8247, Costume Design, Magali Guidasci
23592, Executive Producer, David Glasser
283445, Director of Photography, Amy Vincent
50646, Producer, Steve Carell
, Editor, Martin Walsh
173205, Original Music Composer, Lorne Balfe
245700, Producer, Georgina Lowe
807, Original Music Composer, Howard Shore
14442, Production Design, Norman Garwood
266639, Producer, Brian Goldner
52454, Co-Producer, Paul Bales
44214, Production Design, Thérèse DePrez
13775, Executive Producer, Michael Whyke
122917, Sound Re-Recording Mixer, Christopher Boyes
107073, Screenplay, Paula Markovitch
10727, Editor, Steve Mirkovich
13056, Associate Producer, Bill Johnson
381015, Steadicam Operator, Alan G. Kelly
300671, Screenplay, Chuck Hogan
199647, Producer, Edward Bass
118340, Supervising Sound Editor, Christopher Boyes
49538, Director of Photography, John Mathieson
37534, Executive Producer, Scott Niemeyer
14784, Presenter, Spike Jonze
4547, Producer, David Koepp
225565, Producer, Scott Aversano
157851, Director of Photography, Peter Suschitzky
19255, Casting, Debra Zane
15357, Producer, Luc Besson
550, Costume Design, Michael Kaplan
13018, Editor, Christian Wagner
10410, Director, Danny DeVito
64690, Dialogue Editor, Dan Korintus
9902, Executive Producer, Aaron Ryder
8053, Screenplay, Guillermo Arriaga
14549, Sound Re-Recording Mixer, Derek Marcil
6075, Casting, Bonnie Timmermann
2925, Set Decoration, Leslie E. Rollins
61791, Editor, Mark Goldblatt
44826, Director of Photography, Robert Richardson
69, Director, James Mangold
20606, Production Design, Matthew Button
334543, Executive Producer, Harvey Weinstein
376866, Producer, Darren Aronofsky
252178, Screenplay, Gregory Burke
124905, Director of Photography, Seamus McGarvey
127585, Casting, Roger Mussenden
156717, Story, Paul W.S. Anderson
49040, Original Music Composer, James Newton Howard
314365, Original Music Composer, Howard Shore
369885, Writer, Steven Knight
267860, Screenplay, Katrin Benedikt
, Music, Tyler Bates
414977, Screenplay, Nicholas Brooks
91314, Executive Producer, Steven Spielberg
1858, Editor, Paul Rubell
18823, Set Decoration, Anna Pinnock
192149, Producer, Tom Sternberg
4327, Screenplay, John August
76170, Director, James Mangold
3597, Novel, Lois Duncan
72440, Director, Prakash Rao
179, Original Music Composer, James Newton Howard
204922, Screenplay, Rowan Joffe
2787, Director of Photography, David Eggby
134597, Music, Charlie Clouser
6972, Casting, Ronna Kress
1957, Editor, Rick Shaine
345874, Executive Producer, Mark Wahlberg
949, Screenplay, Michael Mann
76163, Art Direction, Keith Pain
12201, Supervising Sound Editor, Bub Asman
1359, Casting, Billy Hopkins
68734, Screenplay, Chris Terrio
157353, Director, Wally Pfister
50546, Casting, Roger Mussenden
9397, Screenplay, David Diamond
19384, Sound Re-Recording Mixer, Richard Portman
8413, Producer, Jeremy Bolt
16, Producer, Vibeke Windeløv
345938, Co-Producer, William Steinkamp
4517, Director of Photography, Remi Adefarasin
333484, Casting, Mary Vernieu
8204, Producer, Larry J. Franco
23483, Producer, Brad Pitt
597, Original Music Composer, James Horner
4982, Producer, Brian Grazer
443319, Writer, T.S. Nowlin
137113, Screenplay, Christopher McQuarrie
11808, Orchestrator, Alexander Courage
49049, Director, Pete Travis
333352, Screenplay, Guy Hibbert
205584, Screenplay, Matt Sazama
13771, Executive Producer, Scott Rudin
308504, Writer, Michael Konyves
23629, Editor, William Hoy
1646, Producer, Danny DeVito
11208, Producer, Tom Rosenberg
820, Casting, Heidi Levitt
9835, Screenplay, Jim Abrahams
23514, Director of Photography, Dariusz Wolski
9691, Author, Lilly Wachowski
24558, Writer, Richard Matheson
82682, Producer, Dan Lin
1635, Editor, Paul Rubell
28178, Producer, Bill Johnson
9693, Producer, Iain Smith
9438, Screenplay, Pat Proft
13564, Casting, Gillian Hawser
10328, Original Music Composer, James Horner
74643, Sound Editor, Nadine Muse
338189, Screenplay, Xavier Dolan
394063, Writer, Chris Hardwick
40466, Producer, Boaz Davidson
2770, Sound Editor, Richard LeGrand Jr.
11377, Producer, Joel Silver
329440, Production Design, Kevin Phipps
2252, Director of Photography, Peter Suschitzky
14125, Music, Marco Beltrami
77883, Casting, Nancy Nayor
157849, Casting, Simone Bär
5471, Stunt Coordinator, Peter Pedrero
429662, Producer, Deepak Nayar
326425, Producer, George Furla
374473, Director of Photography, Robbie Ryan
20453, Costume Design, Sheena Parikh
46261, Editor, Jill Bilcock
333663, Writer, John Michael McDonagh
285270, Digital Intermediate, Parke Gregg
82690, Producer, Monica Lago-Kaytis
300672, Story, Keith Kjarval
50037, Director of Photography, Norm Li
10010, Screenplay, Rich Burns
48336, Director, Zhang Yimou
4927, Line Producer, Craig H. Shepherd
87436, Director, Xavier Gens
2266, Director of Photography, Jean-Claude Larrieu
191476, Director, Asia Argento
9806, Associate Producer, Kori Rae
68735, Director, Duncan Jones
115442, Novel, Marlen Haushofer
588, Creature Design, Patrick Tatopoulos
59965, Original Music Composer, Ed Shearmur
13975, Original Music Composer, Marco Beltrami
169917, Screenplay, Scott Frank
292040, Producer, Stephen Garrett
1091, Set Decoration, John M. Dwyer
334541, Writer, Kenneth Lonergan
365942, Original Music Composer, Andrew Lockington
417644, Writer, Dax Shepard
324542, Producer, Adam C. Stone
60279, Adaptation, Norbert Köbli
2539, Producer, James L. Brooks
180863, Director of Photography, Anthony Dod Mantle
10299, Director of Photography, Joseph F. Biroc
7131, Set Decoration, Anna Pinnock
24428, Sound Designer, Christopher Boyes
253412, Researcher, Cécile Bouquet
21407, Writer, Patrick Melton
269149, Producer, Clark Spencer
12578, Director, Hans Peter Cloos
188102, Producer, Gary Howsam
27578, Second Unit Cinematographer, Matthew F. Leonetti
55, Author, Guillermo Arriaga
29456, Script Supervisor, Adam Nielsen
414719, Writer, Adam Rodin
379019, Screenplay, Ruth Toma
50560, Writer, Andy Sidaris
13715, Gaffer, Stefan Czapsky
176, Story, James Wan
862, Screenplay, Joss Whedon
45317, Executive Producer, Bob Weinstein
1271, Author, Frank Miller
2503, Producer, Frank Marshall
83542, Executive Producer, Philip Lee
12289, Screenplay, John Woo
296, Screenplay, John D. Brancato
9739, Producer, Howard G. Kazanjian
403642, Screenplay, Marcus Dunstan
193756, Writer, Peter Berg
168098, Screenplay, Adam Alleca
107846, Second Unit Cinematographer, Paul Hughen
2502, Casting, John Hubbard
68718, Director, Quentin Tarantino
336004, Editor, Robert Dalva
9433, Set Decoration, Janice Blackie-Goodine
243938, Director, Steve Pink
312831, Screenplay, Corin Hardy
334535, Screenplay, Ido Fluk
9921, Casting, Billy Hopkins
77221, Original Music Composer, James Horner
77221, Original Music Composer, James Horner
30304, Editor, Lynzee Klingman
331190, Art Department Coordinator, Julieta Blázquez
201085, Editor, Bernat Vilaplana
297806, Editor, Alan Heim
37019, Set Decoration, Paul Hotte
3600, Screenplay, Trey Callaway
399790, Casting, Daniel Hubbard
279641, Director, Glenn Ficarra
414, Producer, Tim Burton
9361, Screenplay, Michael Mann
205588, Director, Susanna White
323677, Screenplay, Joe Shrapnel
2048, Producer, John Davis
270771, Producer, Jacob Forman
206487, Set Decoration, Vanessa Cerne
50365, Hair Designer, Dominique Colladant
8669, Producer, Jay Roach
405473, Director, Darren Thornton
608, Executive Producer, Steven Spielberg
32593, Producer, Caroline Thompson
26129, Costume Design, Carol Ramsey
12775, Casting, Mike Fenton
18840, Casting, Celestia Fox
9388, Co-Producer, Mindy Marin
8555, Set Decoration, Emma Field-Rayner
116, Director, Woody Allen
132363, Producer, Laura Ziskin
9819, Screenplay, Scott McPherson
2123, Executive Producer, Tom Schulman
341174, Director of Photography, John Schwartzman
328387, Director, Ariel Schulman
10344, Producer, Steven-Charles Jaffe
10865, Director, Kirk Wise
568, Producer, Brian Grazer
11093, Original Music Composer, James Horner
354110, Writer, Brad Mirman
11128, Post Production Supervisor, John A. Amicarella
250546, Director, John R. Leonetti
10008, Executive Producer, Simon Franks
11891, Fight Choreographer, Todd Bryant
80274, Director of Photography, Donald McAlpine
9874, Novel, Paula Gosling
2288, Executive Producer, Celia D. Costas
49494, Director of Photography, Anthony Dod Mantle
321258, Writer, Stacey Menear
264656, Writer, Tommy Lee Jones
281957, Director, Alejandro González Iñárritu
333384, Writer, Joshua Beirne-Golden
47964, Music, Marco Beltrami
9742, Animation Director, Gerhard Hahn
48635, Writer, Miguel Ángel Fernández
9514, Producer, Hanno Huth
443700, Producer, Chad Law
197033, Screenplay, Edmund Entin
146301, Producer, Jason Blum
8078, Screenplay, Joss Whedon
192141, Producer, Drew Dowdle
283384, Screenplay, Scott Abramovitch
184315, Editor, Mark Helfrich
17771, Editor, Michel Arcand
8866, Producer, Richard Hashimoto
926, Screenplay, David Howard
8916, Executive Music Producer, Hans Zimmer
2666, Screenplay, Alex Proyas
13813, Casting, Victoria Thomas
70981, Director of Photography, Dariusz Wolski
14254, Production Design, Andrew Menzies
297761, Casting, Mary Vernieu
16781, Costume Design, Keith G. Lewis
323384, Writer, Bart Fisher
193893, Casting, Nancy Foy
10066, Producer, Joel Silver
97434, Writer, Joel Coen
388347, Line Producer, Victoria Goodall
72431, Sound Designer, Ben Burtt
138376, Editor, William Steinkamp
334524, Production Design, Maria Djurkovic
393, Screenplay, Quentin Tarantino
321741, Editor, William Goldenberg
5289, Casting, Coreen Mayrs
302401, Screenplay, Kieran Fitzgerald
152259, Producer, John Watson
270010, Screenplay, Tom Tykwer
28019, Screenplay, Mark Hosack
1586, Director, David Koepp
274479, Director, David O. Russell
288158, Director, Tom Harper
17209, Executive Producer, Gary Lucchesi
13613, Sound Designer, Steve Boeddeker
10559, Casting, Cathy Sandrich
11880, Sound Editor, James Boyle
167073, Thanks, Dustin Hoffman
312791, Casting, Anne McCarthy
13223, Producer, Clint Eastwood
14877, Casting, Lynn Kressel
209504, Property Master, Pete Flynn
7347, Editor, Daniel Rezende
49020, Executive Producer, Ben Stiller
15915, Producer, Carole Scotta
250066, Writer, Raul Inglis
153, Thanks, Francis Ford Coppola
22172, Director, James Muro
26976, Casting, Ellen Lewis
241257, Casting, Jina Jay
118957, Screenplay, Russell Mulcahy
11353, Screenplay, Steve Martin
6171, Novel, Stephen King
37735, Director of Photography, Michael Grady
408381, Production Office Assistant, Jason Kelly
42764, Story, Franco Nero
371447, Line Producer, Max A. Butler
11603, Teleplay, Larry Gross
575, Screenplay, Don Bohlinger
3573, Casting, Mary Selway
109414, Casting, Francine Maisler
58244, Special Effects Supervisor, Louis Craig
11453, Casting, Roger Mussenden
312221, Sound Designer, Steve Boeddeker
693, Producer, Robert De Niro
7551, Producer, Jerry Bruckheimer
284564, Producer, Rob Zombie
12405, Director, Danny Boyle
15019, Casting, Daniel Hubbard
131737, Writer, Frank Harper
334521, Director of Photography, Laurie Rose
298382, Screenplay, Jocelyn Moorhouse
11045, Screenplay, Luc Besson
256917, Additional Music, Lisa Gerrard
8975, Original Music Composer, Don Davis
11024, Director, Raja Gosnell
553, Director, Lars von Trier
314385, Production Design, Jon Hutman
357096, Producer, Paul Hertzberg
254473, Screenplay, Luc Besson
70876, Executive Producer, Lucas Black
11459, Costume Design, Michael Wilkinson
297291, Director, Mike Elliott
377264, Director, Luke Scott
68737, Novel, Joseph Delaney
298, Supervising Art Director, Doug J. Meerdink
388440, Story, Wilhelm Grimm
9665, Original Music Composer, James Horner
302699, Screenplay, Ike Barinholtz
101173, Screenplay, John Logan
356752, Director, Deb Shoval
13416, Executive Producer, John Cameron
401164, Director, Alexi Pappas
, Screenplay, Rick Jaffa
1572, Screenplay, Jonathan Hensleigh
9411, Producer, Charles Roven
857, Director, Steven Spielberg
9619, Screenplay, Leslie Bohem
10632, Screenplay, David Griffiths
1250, Editor, Richard Francis-Bruce
380808, Producer, Alex Gibney
9672, Casting, Ellen Lewis
168259, Producer, Neal H. Moritz
12088, Casting, Mike Fenton
218778, Screenplay, Rob Lieber
167, Producer, Lawrence Gordon
11499, Producer, Brian Grazer
39538, Original Music Composer, Cliff Martinez
82693, Original Music Composer, Danny Elfman
924, Casting, Joseph Middleton
399173, Screenplay, Walter Hill
245168, Casting, Fiona Weir
14620, Casting, Heike Brandstatter
18619, Writer, Joshua Sobol
416691, Casting, Kerry Barden
11661, Camera Operator, Jean-Paul Meurisse
2059, Producer, Jerry Bruckheimer
308266, Writer, Todd Phillips
9398, Characters, Drake Sather
26428, Costume Design, Gabriella Pescucci
34480, Director, Jon Harris
853, Casting, John Hubbard
207454, Writer, Michael Sloan
381284, Production Design, Wynn Thomas
87492, Casting, Jeanne McCarthy
376290, Director of Photography, Sebastian Blenkov
954, Original Story, Bruce Geller
39477, Producer, Wonder Fortune Serra
6163, Screenplay, Nicholas Meyer
241258, Screenplay, Ronnie Christensen
98549, Stunt Coordinator, Ken Speed
2924, Executive Producer, Brian Grazer
257087, Screenplay, Ben Garant
2657, Producer, Jon Kilik
347944, Casting, Emily Schweber
6623, Screenplay, Michael Schiffer
330, Author, Michael Crichton
8838, Novel, Ryne Douglas Pearson
138832, Producer, Chris Bender
278, Producer, Niki Marvin
8328, Editor, Andrew Marcus
334536, Producer, Bryan Bertino
10591, Casting, Mali Finn
771, Editor, Raja Gosnell
11351, Special Effects Coordinator, John E. Gray
76812, Writer, Marc Frydman
397415, Screenplay, John Mankiewicz
297, Director, Martin Brest
9982, Layout, Mark Henley
13376, Supervising Sound Editor, Elmo Weber
9444, Original Music Composer, David Newman
33586, Writer, Marcel Sarmiento
, Producer, Keith Addis
44982, Production Design, Jane Musky
15846, Casting, Nancy Nayor
4413, Director of Photography, Philippe Rousselot
15723, Stunt Coordinator, Manny Siverio
25704, Special Effects Coordinator, John E. Gray
214597, Writer, Matt Venne
, Screenplay, Mark Steven Johnson
178809, Original Music Composer, Jeff Danna
11699, Producer, Nicolas Cage
1696, Producer, Michael Ohoven
98357, Producer, Arnon Milchan
218, Writer, Gale Anne Hurd
10161, Novel, Christy Brown
48119, Writer, Sławomir Fabicki
8688, Story, David Koepp
100402, Art Direction, Beat Frutiger
9475, Novel, Giovanni Arpino
2157, Screenplay, Irwin Allen
9801, Producer, Eric Fellner
2567, Director of Photography, Robert Richardson
333123, Writer, Carleton Ranney
12163, Original Music Composer, Clint Mansell
13008, Thanks, Hugh Dancy
9697, Director of Photography, Christopher Doyle
244786, Music Editor, Richard Henderson
95516, Casting, Elaine Grainger
9913, Sound Designer, Harry Cohen
11236, Novel, Frances Hodgson Burnett
344041, Stunt Coordinator, Eric Bryson
1284, Director of Photography, Guillermo Granillo
243935, Screenplay, Jonathan Fernandez
627, Author, Irvine Welsh
1607, Screenplay, Chazz Palminteri
703, Screenplay, Woody Allen
319, Screenplay, Quentin Tarantino
4105, Author, Warren Lewis
629, Producer, Bryan Singer
16869, Writer, Quentin Tarantino
