movie_ID,Job,Name
10895, Novel, Collodi
223046, Producer, Sheldon Riss
49013, Production Design, Harley Jessup
10380, Screenplay, Flint Dille
230179, Producer, Jens Meurer
257344, Screenplay, Timothy Dowling
43074, Editor, Brent White
75258, Characters, J.M. Barrie
21724, Editor, Scott Hill
238713, Writer, Paul Feig
120467, Casting, Simone Bär
73686, Casting, Heta Mantscheff
9331, Producer, Robert Rehme
77084, Co-Executive Producer, Spike Lee
38843, Casting, Heike Brandstatter
71668, Writer, Marcus Dunstan
49047, Casting, David Rubin
19101, Screenplay, Richard LaGravenese
497, Producer, David Valdes
45864, Assistant Editor, Sharon Smith Holley
38753, Casting, Mary Vernieu
24617, Makeup Artist, Abby Collins
8373, Editor, Paul Rubell
773, Producer, Marc Turtletaub
182, Art Direction, Doug J. Meerdink
292280, Producer, Trevor Macy
152747, Sound Re-Recording Mixer, Steve Boeddeker
1073, Production Design, Thérèse DePrez
277, Producer, Gary Lucchesi
17578, Director, Steven Spielberg
346672, Characters, Len Wiseman
38408, Executive Producer, Denise Di Novi
10782, Director, John McTiernan
302026, Producer, Mitsuhisa Ishikawa
34016, Director of Photography, Jim Denault
227679, Visual Effects Editor, Christopher Starnes
72197, Director, Peter Lord
3179, Animation Director, Yvette Kaplan
314, Original Music Composer, Klaus Badelt
8880, Sound Re-Recording Mixer, Mark A. Mangini
9846, Production Design, Lilly Kilvert
10345, Director of Photography, Dean Semler
127380, Story, Andrew Stanton
100241, Screenstory, Stuart Beattie
157350, Editor, Richard Francis-Bruce
13804, Sound Effects Editor, Michael Payne
27579, Executive Producer, Enzo Sisti
293167, Casting, Sarah Finn
396398, Stunt Coordinator, Manny Siverio
672, Set Decoration, Stephanie McMillan
36557, Editor, Stuart Baird
154972, Director, Ate de Jong
310131, Executive Producer, Chris Columbus
11665, Original Music Composer, Trevor Rabin
10190, Director, Alan Ball
8883, Executive Producer, Birgitte Hald
2289, Sound Re-Recording Mixer, Walter Murch
408, Novel, Jacob Grimm
62835, Screenplay, Robert Mark Kamen
240, Producer, Gray Frederickson
9381, Director, Mathieu Kassovitz
335988, Writer, Robert Kirkman
1995, Editor, Glen Scantlebury
228165, Producer, Nan Morales
398818, Producer, Rodrigo Teixeira
37430, Casting, Kerry Barden
62630, Screenplay, Michael Thomas
287424, Producer, Matthew Baer
188927, Director, Justin Lin
10483, Producer, Paul W.S. Anderson
64215, Screenplay, Sophon Sakdaphisit
157336, Art Direction, David F. Klassen
54138, Screenplay, Alex Kurtzman
158852, Sound Re-Recording Mixer, Gary Rydstrom
190955, Screenplay, James Gray
12165, Screenplay, Guillermo Arriaga
287084, Production Manager, Ryan Murphy
10057, Director of Photography, Dean Semler
13155, Screenplay, Walter Murch
11059, Executive Producer, Mark A. Altman
634, Line Producer, Peter McAleese
9092, Art Direction, Peter Russell
5176, Director of Photography, Phedon Papamichael
1878, Producer, Laila Nabulsi
9613, Producer, David Cronenberg
140607, Producer, J.J. Abrams
12547, Special Effects Coordinator, Renato Agostini
11860, Producer, Sydney Pollack
666, Executive Producer, Elisa Tolomelli
1891, Story, George Lucas
9008, Screenplay, Eric Roth
313369, Producer, Jordan Horowitz
938, Director, Sergio Leone
33, Original Music Composer, Lennie Niehaus
9654, Executive Producer, Tim Bevan
618, Adaptation, Thomas F. Dixon Jr.
68818, Director of Photography, Juan Ruiz Anchía
152584, Director, Abdellatif Kechiche
63849, Foley, Carsten Richter
13168, Producer, Henry Winterstern
55562, Sound Mixer, Milan Bor
41225, Director, Roger Vadim
278774, Producer, Lisa Towers
40807, Thanks, James McAvoy
11970, Sound Re-Recording Mixer, Tom Johnson
510, Screenplay, Bo Goldman
244267, Executive Producer, Michael Pitt
79528, Editor, José Padilha
11210, Editor, Kevin Stitt
220820, Director, Shawn Sourgose
38166, Casting, Candice Elzinga
16687, Writer, Lau Ho-Leung
9509, Director, Tony Scott
376134, Producer, James D. Stern
13639, Producer, Hans de Weers
24021, Producer, Karen Rosenfelt
11451, Sound Designer, Scott Martin Gershin
277834, Co-Director, Chris Williams
415, Author, Bob Kane
356334, Writer, Rob Robol
7364, Producer, Stephanie Austin
11774, Production Design, Rick Heinrichs
160139, Writer, Greg Latter
1578, Director of Photography, Michael Chapman
102899, Screenplay, Adam McKay
9457, Casting, Coreen Mayrs
107, Original Music Composer, John Murphy
10590, Producer, Randall Wallace
36668, Producer, Ralph Winter
306650, Producer, Andrew de Lotbiniere
122081, Director, Harmony Korine
11169, Director, David Mamet
13493, Director, Roger Kumble
8881, Original Music Composer, Alberto Iglesias
13700, Songs, Alan Menken
13205, Novel, Felix Salten
11224, Director, Hamilton Luske
16508, Art Department Manager, Miguel Martinez-Joffre
39433, Teleplay, John Pielmeier
251227, Executive Producer, Grace Helbig
9529, Producer, Steve Golin
9644, Casting, Ferne Cassel
16558, Producer, Jennifer Fox
31546, Original Music Composer, Thomas Newman
320, Director of Photography, Wally Pfister
50765, Producer, Brad Krevoy
48613, Director, Lamberto Bava
239566, Screenplay, Jez Butterworth
9384, Original Music Composer, Theodore Shapiro
12312, Producer, Kenneth Atchity
388202, Music, Scott Nickoley
1985, Executive Producer, Robert Jones
316021, Producer, Christopher Ramirez
410988, Casting, Brenda McCormick
302150, Screenplay, John D. Brancato
, Associate Producer, Emmanuel Lubezki
272693, Executive Producer, Steven Bello
159667, Costume Design, Sarah Millman
23168, Editor, Dylan Tichenor
9759, Set Decoration, Robert Gould
9352, Co-Producer, Tom Karnowski
437, Screenplay, Sean Hood
9799, Executive Producer, Doug Claybourne
67660, Producer, William Packer
51620, Music, Paul Haslinger
9501, Novel, Ryoichi Ikegami
242512, Director, Stiles White
9532, Producer, Craig Perry
23759, Executive Producer, François Ivernel
152745, Novel, William Faulkner
14001, Writer, Leigh Whannell
10304, Producer, Jon Davison
13027, Executive Producer, Steven Spielberg
10496, Producer, Louise Rosner-Meyer
635, Casting, Risa Bramon Garcia
218043, Screenplay, Paul Lalonde
169209, Director, Dito Montiel
6312, Screenplay, Christophe Gans
86467, Orchestrator, Rachel Portman
8292, Original Music Composer, David Arnold
10529, Casting, Deirdre Bowen
313922, Makeup Artist, Eva Lohse
174316, Casting, Kerry Barden
16911, Writer, Marina Dyashenko
9829, Casting, Amanda Mackey
262500, Casting, Mary Vernieu
109424, Producer, Scott Rudin
10054, Producer, Robert Rodriguez
22881, Editor, Mark Livolsi
11258, Set Decoration, Ronald R. Reiss
49849, Executive Producer, Steven Spielberg
42536, Cinematography, Léonce-Henri Burel
13825, Local Casting, Kathy Driscoll
13616, Music Editor, Jon Olive
36677, Costume Design, Bob Ringwood
39486, Director of Photography, Dean Semler
20312, Director, Bob Gale
16996, Stunt Coordinator, Webster Whinery
8643, Producer, Gary Lucchesi
8698, Screenplay, James Robinson
82992, Costume Design, Sanja Milkovic Hays
1624, Original Music Composer, John Debney
7984, Thanks, Al Pacino
16436, Producer, Benjamin Herrmann
75674, Writer, Kurt Johnstad
112454, Executive Producer, Brian Oliver
8077, Original Music Composer, Elliot Goldenthal
71677, Costume Supervisor, Jillian Kreiner
330459, Story, John Knoll
293660, Screenplay, Rhett Reese
22803, Set Decoration, Chryss Hionis
157547, Producer, Marc D. Evans
130267, Director, John Stockwell
340677, Story, Daniel Kay
607, Executive Producer, Steven Spielberg
321697, Writer, Aaron Sorkin
139777, Writer, John Pielmeier
324670, Story, Ian Fried
14028, Music, Joseph Conlan
126889, Producer, Walter Hill
83589, Camera Operator, Spike Jonze
9032, Producer, Sid Ganis
22584, Makeup Artist, Perc Westmore
412280, Executive Producer, Wendy Hill-Tout
16325, Casting, Gillian Hawser
31947, First Assistant Director, Brian W. Cook
74, Director, Steven Spielberg
2069, Producer, Allan Kaufman
2662, Screenplay, Rob Zombie
63, Screenplay, Janet Peoples
39449, Stunts, Gilbert B. Combs
49521, Screenplay, David S. Goyer
238, Associate Producer, Gray Frederickson
14306, Director, David Frankel
8869, Casting, April Webster
256274, Screenplay, John Erick Dowdle
10681, Original Story, Andrew Stanton
239, Producer, Billy Wilder
4614, Set Decoration, Cindy Carr
1213, Sound Re-Recording Mixer, Walter Murch
15206, Writer, Dario Argento
10320, Casting, Deborah Aquila
7445, Writer, Susanne Bier
9504, Screenplay, David Mamet
1844, Screenplay, William Broyles Jr.
271110, Screenplay, Christopher Markus
206647, Director, Sam Mendes
201088, Producer, Michael Mann
384798, Writer, Steven Gomez
34544, Producer, Ridley Scott
38027, Director of Photography, Richard H. Kline
9373, Editor, Glen Scantlebury
441483, Producer, Elizabeth Gill
809, Director, Andrew Adamson
205, Director, Terry George
241843, Producer, Daniel Noah
11030, Writer, Woody Allen
3021, Original Story, Stephen King
1368, Screenplay, Michael Kozoll
103332, Production Design, Judy Becker
37834, Director, James Mangold
280996, Screenplay, Jeffrey Hatcher
109410, Executive Producer, Jason Clark
33409, Producer, Stephen McEveety
2454, Associate Producer, David Minkowski
9291, Casting, John Papsidera
388399, Director, Peter Berg
339692, Executive Producer, Jeffrey Stott
340837, CG Supervisor, Malcolm Humphreys
348060, Producer, James Richardson
333371, Makeup Effects, Matthew W. Mungle
238589, Writer, Eric Bromberg
, Director, James Mangold
38757, Novel, Wilhelm Grimm
77663, Editor, Sean Albertson
1577, Producer, Jeremy Bolt
73, Director, Tony Kaye
1832, Original Music Composer, Howard Shore
254, Producer, Peter Jackson
77459, Orchestrator, Jean-Pascal Beintus
10316, Director, George Clooney
11547, Screenplay, Randy Pearlstein
10479, Screenplay, Stephen Gaghan
680, Screenplay, Roger Avary
13572, Costume Design, Ellen Mirojnick
16538, Sound Editor, Dan Yale
86834, Casting, Mary Vernieu
10193, Story, Lee Unkrich
7450, Screenplay, John August
76757, Director of Photography, John Toll
169, Producer, Lawrence Gordon
240832, Original Music Composer, Eric Serra
283995, Sound Re-Recording Mixer, Lora Hirschberg
395992, Casting, Mindy Marin
9785, Producer, Roger Birnbaum
9772, Original Music Composer, Jerry Goldsmith
34851, Producer, John Davis
4232, Sound Re-Recording Mixer, Rick Alexander
181533, Director of Photography, Guillermo Navarro
5966, Editor, Nick Moore
2054, Producer, Robert W. Cort
60405, Sound Re-Recording Mixer, Kevin Burns
9741, Original Music Composer, James Newton Howard
15472, Director, Niels Arden Oplev
242095, Special Effects Coordinator, Frank Ceglia
131631, Director, Francis Lawrence
7916, Director of Photography, Mathias Neumann
15092, Supervising Sound Editor, Scott Martin Gershin
818, Screenplay, Michael McCullers
47933, Screenplay, Roland Emmerich
52505, Co-Producer, Joseph P. Reidy
423, Producer, Roman Polanski
2978, Author, Dan Aykroyd
11615, Producer, Nicolas Cage
7220, Writer, Jonathan Hensleigh
393519, Costume Design, Elise Ancion
10909, Original Music Composer, Carter Burwell
337844, Producer, James Franco
25748, Writer, Gilbert Adler
8247, Casting, Joseph Middleton
23592, Director of Photography, Gerry Lively
283445, Producer, Scott Derrickson
50646, Casting, Mindy Marin
, Producer, Charles Roven
173205, Editor, Gillian McCarthy
245700, Costume Design, Jacqueline Durran
807, Costume Design, Michael Kaplan
14442, Casting, Susie Figgis
266639, Set Decoration, Lori Mazuer
52454, Director of Photography, Alexander Yellen
44214, Director of Photography, Matthew Libatique
13775, Producer, Terrence Yason
122917, Director, Peter Jackson
107073, Director, Paula Markovitch
10727, Foley, Vincent Guisetti
13056, Casting, Deborah Aquila
381015, Story Editor, Karen Walton
300671, Producer, Michael Bay
199647, Producer, Vince Jolivette
118340, Sound Re-Recording Mixer, Christopher Boyes
49538, Director, Matthew Vaughn
37534, Executive Producer, Norm Waitt
14784, Casting Associate, Uma Da Cunha
4547, Writer, David Koepp
225565, Producer, Justin Nappi
157851, Editor, Ronald Sanders
19255, Director of Photography, Ellen Kuras
15357, Stunt Coordinator, Patrick Cauderlier
550, Producer, Art Linson
13018, Production Design, Patrizia von Brandenstein
10410, Producer, Danny DeVito
64690, Casting, Mindy Marin
9902, Executive Producer, Don Carmody
8053, Casting, Jeanne McCarthy
14549, Producer, Arnold Rifkin
6075, Director, Brian De Palma
2925, Stunt Coordinator, Jack Gill
61791, Director of Photography, Andrew Lesnie
44826, Original Music Composer, Howard Shore
69, Screenplay, Gill Dennis
20606, Makeup Effects, Karl Derrick
334543, Hairstylist, Paul Pattison
376866, Production Design, Jean Rabasse
252178, Producer, Robin Gutch
124905, Casting, Sarah Finn
127585, Executive Producer, Todd Hallowell
156717, Producer, Jeremy Bolt
49040, Casting, Ellen Chenoweth
314365, Casting, Kerry Barden
369885, Original Music Composer, Alan Silvestri
267860, Screenplay, Christian Gudegast
, Music, Joel J. Richard
414977, Screenplay, John A. Gallagher
91314, Editor, William Goldenberg
1858, Director, Michael Bay
18823, Executive Producer, Lynn Harris
192149, Music, Alberto Iglesias
4327, Screenplay, Ed Solomon
76170, Screenplay, Mark Bomback
3597, Screenplay, Kevin Williamson
72440, Writer, Prakash Rao
179, Storyboard, John Davis
204922, Novel, S.J. Watson
2787, Editor, Rick Shaine
134597, Editor, Kevin Greutert
6972, Editor, Michael McCusker
1957, Music, David Arnold
345874, Casting, Venus Kanani
949, Producer, Art Linson
76163, Foley, Ellen Heuer
12201, Production Design, Thomas E. Sanders
1359, Editor, Andrew Marcus
68734, Producer, Ben Affleck
157353, Writer, Jack Paglen
50546, Executive Producer, Steve Koren
9397, Screenplay, David Weissman
19384, Executive Producer, Mark Damon
8413, Producer, Lawrence Gordon
16, Executive Producer, Peter Aalbæk Jensen
345938, Casting, Deborah Aquila
4517, Editor, Jill Bilcock
333484, Producer, Roger Birnbaum
8204, Editor, Michael Kahn
23483, Original Music Composer, John Murphy
597, Screenplay, James Cameron
4982, Director, Ridley Scott
443319, Writer, Justin Barber
137113, Novel, Hiroshi Sakurazaka
11808, Casting, Amanda Mackey
49049, Screenplay, Alex Garland
333352, Producer, Ged Doherty
205584, Screenplay, Burk Sharpless
13771, Director, Roger Michell
308504, Writer, Dove Sussman
23629, Casting, Lora Kennedy
1646, Screenplay, Richard LaGravenese
11208, Director, Paul McGuigan
820, Director of Photography, Robert Richardson
9835, Director of Photography, Pierre Letarte
23514, Producer, Johnny Depp
9691, Author, Lana Wachowski
24558, Writer, Bob Clark
82682, Producer, Kevin McCormick
1635, Director, Michael Bay
28178, Director, Lasse Hallström
9693, Casting, Lucinda Syson
9438, Screenplay, Tom Sherohman
13564, Casting, Donald Paul Pemrick
10328, Production Design, Jack T. Collis
74643, Set Decoration, Robert Gould
338189, Theatre Play, Jean-Luc Lagarce
394063, Director of Photography, Jay Lafayette
40466, Story, Boaz Davidson
2770, Supervising Sound Editor, Richard LeGrand Jr.
11377, Original Music Composer, Don Davis
329440, Producer, David S. Goyer
2252, Editor, Ronald Sanders
14125, Director of Photography, Daniel Pearl
77883, Editor, Anders Villadsen
157849, Music, Herbert Grönemeyer
5471, Casting, Pam Dixon
429662, Casting, Michelle Guish
326425, Producer, Randall Emmett
374473, Editor, Jonathan Morris
20453, Thanks, Dia Mirza
46261, Original Music Composer, Marco Beltrami
333663, Director of Photography, Bobby Bukowski
285270, Casting, J.C. Cantu
82690, Executive Producer, John Lasseter
300672, Screenplay, Gary Michael Schultz
50037, Director, Panos Cosmatos
10010, Producer, Carolyn Bates
48336, Director, Wim Wenders
4927, Location Manager, Jeffrey Abramson
87436, Director, Angela Bettis
2266, Director, Christopher Doyle
191476, Director, Jonathan Caouette
9806, Art Direction, Ralph Eggleston
68735, Story, Chris Metzen
115442, Writer, Julian Pölsler
588, Writer, Roger Avary
59965, Director, John Singleton
13975, Production Design, Merideth Boswell
169917, Producer, Danny DeVito
292040, Art Direction, Karl Probert
1091, Director of Photography, Dean Cundey
334541, Director of Photography, Jody Lee Lipes
365942, Associate Producer, Cherilyn Hawrysh
417644, Producer, Ravi D. Mehta
324542, Editor, Robert Rzesacz
60279, Supervising Producer, Sándor Baló
2539, Author, James L. Brooks
180863, Director, Danny Boyle
10299, Director, Robert Aldrich
7131, Sound Designer, Harry Cohen
24428, Sound Re-Recording Mixer, Christopher Boyes
253412, Property Master, Sebastiano Murer
21407, Director, Marcus Dunstan
269149, Screenplay, Jared Bush
12578, Director, Rainer Werner Fassbinder
188102, Music, Gary Koftinoff
27578, Casting, Deborah Aquila
55, Director of Photography, Rodrigo Prieto
29456, Post Production Assistant, Adam Nielsen
414719, Editor, Paul Harb
379019, Dialogue Editor, Magda Habernickel
50560, Producer, Arlene Sidaris
13715, Editor, Howard A. Smith
176, Writer, Leigh Whannell
862, Screenplay, Andrew Stanton
45317, Executive Producer, Harvey Weinstein
1271, Executive Producer, Frank Miller
2503, Casting, John Hubbard
83542, Screenplay, Tom Tykwer
12289, Director, John Woo
296, Screenplay, Michael Ferris
9739, Sound Effects Editor, David M. Horton
403642, Screenplay, Patrick Melton
193756, Original Music Composer, Explosions in the Sky
168098, Novel, Stephen King
107846, Foley, Ellen Heuer
2502, Casting, Joseph Middleton
68718, Writer, Quentin Tarantino
336004, Producer, George Furla
9433, Producer, Lloyd Phillips
243938, Writer, Josh Heald
312831, Screenplay, Felipe Marino
334535, Screenplay, Sharon Mashihi
9921, Set Decoration, Chryss Hionis
77221, Director, Jean-Jacques Annaud
77221, Director, Jean-Jacques Annaud
30304, Editor, Mallory Gottlieb
331190, Property Master, Cat Cacciatore
201085, Writer, Matthew Robbins
297806, Production Design, Merideth Boswell
37019, Supervising Sound Editor, Victoria Rose Sampson
3600, Producer, William S. Beasley
399790, Production Design, Chris Roope
279641, Director, John Requa
414, Producer, Peter Macgregor-Scott
9361, Screenplay, Christopher Crowe
205588, Novel, John le Carré
323677, Screenplay, Anna Waterhouse
2048, Editor, William Hoy
270771, Writer, Jacob Forman
206487, Camera Operator, Darrin Keough
50365, Makeup Designer, Dominique Colladant
8669, Editor, Alan Baumgarten
405473, Director of Photography, Ole Bratt Birkeland
608, Original Music Composer, Danny Elfman
32593, Teleplay, Caroline Thompson
26129, Writer, Bill Gucwa
12775, Casting, Valorie Massalas
18840, Sound Designer, Robert Hein
9388, Costume Design, Danny Glicker
8555, Boom Operator, Gary Dodkin
116, Author, Woody Allen
132363, Director of Photography, Andrew Dunn
9819, Editor, Jim Clark
2123, Co-Producer, Marc S. Fischer
341174, Music Editor, Bill Abbott
328387, Writer, Jessica Sharzer
10344, Screenplay, Jim Wheat
10865, Editor, Ellen Keneshea
568, Executive Music Producer, Brian Grazer
11093, Casting, Deborah Aquila
354110, Editor, Susan Shipton
11128, Production Design, Tony Burrough
250546, Production Design, Bob Ziembicki
10008, Executive Producer, Zygi Kamasa
11891, Screenplay, Steve Oedekerk
80274, Editor, Lee Smith
9874, Screenplay, Sylvester Stallone
2288, Director, Mike Nichols
49494, Casting, Des Hamilton
321258, Producer, Roy Lee
264656, Writer, Kieran Fitzgerald
281957, Writer, Alejandro González Iñárritu
333384, Screenplay, Justin Tipping
47964, Producer, Wyck Godfrey
9742, Animation Director, Michael Schaack
48635, Writer, Joaquín Górriz
9514, Sound Editor, Hubert Bartholomae
443700, Director, Alex Merkin
197033, Novel, Brent Hartinger
146301, Director, Gregory Plotkin
8078, Producer, Bill Badalato
192141, Producer, Michel Litvak
283384, Novel, Inger Ash Wolfe
184315, Casting, Amanda Mackey
17771, Editor, Dominique Fortin
8866, Producer, Audrey Wells
926, Producer, Mark Johnson
8916, Thanks, Michael Kahn
2666, Screenplay, Lem Dobbs
13813, Producer, Pieter Jan Brugge
70981, Director, Ridley Scott
14254, Editor, Christian Wagner
297761, Production Design, Oliver Scholl
16781, Visual Effects, Mark Intravartolo
323384, Casting, Lindsay Chag
193893, Producer, Simon Kinberg
10066, Executive Producer, Bruce Berman
97434, Writer, Ethan Coen
388347, Casting, Colin Jones
72431, Music, Terence Blanchard
138376, Casting, Stephanie Gorin
334524, Director, Stephen Gaghan
393, Director, Quentin Tarantino
321741, Original Music Composer, James Newton Howard
5289, Original Music Composer, Trevor Jones
302401, Screenplay, Oliver Stone
152259, Director, Todd Robinson
270010, Novel, Dave Eggers
28019, Editor, Robert A. Ferretti
1586, Casting, John Papsidera
274479, Screenplay, David O. Russell
288158, Screenplay, Jon Croker
17209, Producer, Henry Winterstern
13613, Casting, Nancy Nayor
10559, Executive Producer, Robert Shaye
11880, Foley, Peter Burgis
167073, Executive Producer, Zygi Kamasa
312791, Music, tomandandy
13223, Orchestrator, Lennie Niehaus
14877, Director of Photography, Juan Ruiz Anchía
209504, Cinematography, David Conley
7347, Production Design, Tulé Peak
49020, Casting, Karen Lindsay-Stewart
15915, Associate Producer, Simon Arnal
250066, Producer, Gevond Andreasyan
153, Executive Producer, Fred Roos
22172, Assistant Sound Editor, Bob Degus
26976, Director of Photography, Seamus McGarvey
241257, Production Design, Carol Spier
118957, Producer, Gary Hamilton
11353, Producer, Brian Grazer
6171, Screenplay, William Goldman
37735, Unit Production Manager, Glenn S. Gainor
408381, Associate Producer, Katherine Kelly Lang
42764, Editor, Alberto Moriani
371447, Director, So Yong Kim
11603, Executive Producer, Steven Haft
575, Screenplay, Christoph Darnstädt
3573, Executive Producer, Bob Weinstein
109414, Costume Design, Danny Glicker
58244, Set Decoration, Paul Hotte
11453, Foley, Vincent Guisetti
312221, Sound Re-Recording Mixer, Steve Boeddeker
693, Casting, Francine Maisler
7551, Screenplay, Terry Rossio
284564, Writer, Rob Zombie
12405, Casting, Gail Stevens
15019, Casting, Anne McCarthy
131737, Producer, Warren Derosa
334521, Editor, Ben Wheatley
298382, Director, Jocelyn Moorhouse
11045, Producer, Luc Besson
256917, Director of Photography, Andrew Lesnie
8975, Sound Effects Editor, Richard Adrian
11024, Casting, Mary Vernieu
553, Camera Operator, Lars von Trier
314385, Costume Design, Ellen Mirojnick
357096, Co-Producer, Neil Elman
254473, Producer, Luc Besson
70876, Executive Producer, Mary Vernieu
11459, Set Decoration, Robert Gould
297291, Producer, Mike Elliott
377264, Writer, Seth W. Owen
68737, Screenplay, Max Borenstein
298, Director, Steven Soderbergh
388440, Casting, Nancy Nayor
9665, Editor, Steven Rosenblum
302699, Screenplay, David Stassen
101173, Producer, John Logan
356752, Writer, Deb Shoval
13416, Casting, Janet Hirshenson
401164, Director, Jeremy Teicher
, Screenplay, Amanda Silver
1572, Director, John McTiernan
9411, Costume Design, Colleen Atwood
857, Producer, Ian Bryce
9619, Original Music Composer, John Frizzell
10632, Screenplay, Peter Griffiths
1250, Producer, Michael De Luca
380808, Writer, Alex Gibney
9672, Casting, Beth Sepko
168259, Writer, Chris Morgan
12088, Producer, John Davis
218778, Screenstory, Rob Lieber
167, Producer, Lloyd Levin
11499, Producer, Tim Bevan
39538, Director, Steven Soderbergh
82693, Executive Producer, Bob Weinstein
924, Director of Photography, Matthew F. Leonetti
399173, Director, Walter Hill
245168, Makeup Artist, J. Roy Helland
14620, Casting, Coreen Mayrs
18619, Producer, Almone Cepiene
416691, Casting, Paul Schnee
11661, Original Music Composer, Philippe Rombi
2059, Executive Producer, Mike Stenson
308266, Writer, Jason Smilovic
9398, Characters, Ben Stiller
26428, Music, Dario Marianelli
34480, Editor, Jon Harris
853, Original Music Composer, James Horner
207454, Producer, Lincoln Lageson
381284, Editor, Peter Teschner
87492, Producer, Jon Kilik
376290, Director, John Madden
954, Screenplay, David Koepp
39477, Original Music Composer, Stephen Bertrand
6163, Screenplay, Ronald Roose
241258, Music, Andrew Lockington
98549, Set Decoration, Bart Brown
2924, Production Design, Albert Brenner
257087, Producer, Ben Garant
2657, Producer, Steven Soderbergh
347944, Director, Sonny Mallhi
6623, Producer, Branko Lustig
330, Producer, Gerald R. Molen
8838, Screenplay, Lawrence Konner
138832, Producer, Vincent Newman
278, Original Music Composer, Thomas Newman
8328, Producer, Patrick Wachsberger
334536, Director, Oz Perkins
10591, Original Music Composer, Paul Haslinger
771, Casting, Janet Hirshenson
11351, Executive Producer, Lucas Foster
76812, Writer, Justin Stanley
397415, Screenplay, Scott Windhauser
297, Producer, Martin Brest
9982, Original Music Composer, John Debney
13376, Writer, Adam Sandler
9444, Casting Associate, Mary Hidalgo
33586, Sound Effects Editor, Steven Avila
, Producer, David Blocker
44982, Production Supervisor, Judy Richter
15846, Executive Producer, Peter Block
4413, Art Direction, Robert Guerra
15723, Original Music Composer, Christopher Young
25704, Producer, Ivan Reitman
214597, Camera Operator, Alexandru Durac
, Producer, Avi Arad
178809, Director of Photography, Pierre Gill
11699, Original Music Composer, Mark Isham
1696, Co-Producer, Brent Morris
98357, Production Design, Tom Duffield
218, Editor, Mark Goldblatt
10161, Screenplay, Shane Connaughton
48119, Writer, Denijal Hasanović
8688, Director, Brian De Palma
100402, Screenplay, Christopher Markus
9475, Screenplay, Bo Goldman
2157, Screenplay, Akiva Goldsman
9801, Screenplay, Adam Brooks
2567, Original Music Composer, Howard Shore
333123, Writer, Destin Douglas
12163, Director, Darren Aronofsky
13008, Editor, Melissa Kent
9697, Original Music Composer, James Newton Howard
244786, Executive In Charge Of Production, Jeffrey Stott
95516, Production Design, Humphrey Jaeger
9913, Director, Iain Softley
11236, Screenplay, Caroline Thompson
344041, Producer, Lee Clay
1284, Screenplay, Santiago Segura
243935, Producer, William Teitler
627, Screenplay, John Hodge
1607, Theatre Play, Chazz Palminteri
703, Producer, Charles H. Joffe
319, Screenplay, Roger Avary
4105, Director, Ridley Scott
629, Producer, Michael McDonnell
16869, Producer, Lawrence Bender
13448, Screenplay, David Koepp
11835, Casting, Deborah Aquila
